Unnamed: 0,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,day,month,hour
1090985,122,0,2016-01-10 11:00:00,262.4,1,0,83043,7.0,,4.7,,985.9,190.0,3.1,10,1,11
1091048,122,0,2016-01-10 12:00:00,263.2,1,0,83043,7.8,0.0,4.6,,985.8,210.0,6.2,10,1,12
1091111,122,0,2016-01-10 13:00:00,264.6,1,0,83043,8.7,0.0,4.3,,985.4,220.0,5.7,10,1,13
1091174,122,0,2016-01-10 14:00:00,256.9,1,0,83043,7.9,,4.6,,985.3,190.0,5.1,10,1,14
1091237,122,0,2016-01-10 15:00:00,264.5,1,0,83043,7.5,,4.5,,985.4,180.0,3.6,10,1,15
1091300,122,0,2016-01-10 16:00:00,263.8,1,0,83043,6.7,,3.1,,985.8,190.0,4.6,10,1,16
1091363,122,0,2016-01-10 17:00:00,261.4,1,0,83043,6.1,,3.5,,986.2,190.0,4.6,10,1,17
1091426,122,0,2016-01-10 18:00:00,257.3,1,0,83043,5.2,,3.4,,986.6,180.0,3.6,10,1,18
1091489,122,0,2016-01-10 19:00:00,262.2,1,0,83043,5.1,0.0,3.5,,986.8,170.0,5.1,10,1,19
1091552,122,0,2016-01-10 20:00:00,258.8,1,0,83043,5.1,,3.5,,987.2,180.0,3.6,10,1,20
1091615,122,0,2016-01-10 21:00:00,261.6,1,0,83043,5.4,,3.7,,987.1,170.0,3.1,10,1,21
1091678,122,0,2016-01-10 22:00:00,257.4,1,0,83043,5.0,,3.5,,986.7,150.0,3.6,10,1,22
1091741,122,0,2016-01-10 23:00:00,257.2,1,0,83043,6.1,,4.2,,986.4,160.0,4.1,10,1,23
1091804,122,0,2016-01-11 00:00:00,264.4,1,0,83043,5.3,,4.6,,985.6,140.0,2.6,11,1,0
1091867,122,0,2016-01-11 01:00:00,254.1,1,0,83043,5.7,,5.2,,984.7,140.0,4.1,11,1,1
1091930,122,0,2016-01-11 02:00:00,256.8,1,0,83043,5.6,,5.2,,983.2,140.0,3.1,11,1,2
1091993,122,0,2016-01-11 03:00:00,252.7,1,0,83043,6.6,,6.3,,982.0,140.0,4.6,11,1,3
1092056,122,0,2016-01-11 04:00:00,253.3,1,0,83043,6.3,,5.6,,981.0,230.0,2.6,11,1,4
1092119,122,0,2016-01-11 05:00:00,247.2,1,0,83043,6.1,,5.0,,980.1,220.0,5.7,11,1,5
1092182,122,0,2016-01-11 06:00:00,248.5,1,0,83043,5.4,,4.9,,979.3,150.0,4.1,11,1,6
1092245,122,0,2016-01-11 07:00:00,255.8,1,0,83043,5.6,,5.3,,978.8,160.0,3.1,11,1,7
1092308,122,0,2016-01-11 08:00:00,286.9,1,0,83043,5.8,,4.8,,978.7,190.0,3.6,11,1,8
1092371,122,0,2016-01-11 09:00:00,314.9,1,0,83043,6.2,,5.5,,979.3,210.0,3.6,11,1,9
1092434,122,0,2016-01-11 10:00:00,338.9,1,0,83043,6.0,,5.5,,979.9,270.0,3.1,11,1,10
1092497,122,0,2016-01-11 11:00:00,342.6,1,0,83043,6.1,,5.5,,980.4,260.0,3.6,11,1,11
1092560,122,0,2016-01-11 12:00:00,347.9,1,0,83043,6.7,,5.3,,981.0,250.0,4.6,11,1,12
1092623,122,0,2016-01-11 13:00:00,352.9,1,0,83043,6.7,,5.2,,981.1,260.0,4.6,11,1,13
1092686,122,0,2016-01-11 14:00:00,372.2,1,0,83043,6.8,,4.8,,981.6,270.0,3.1,11,1,14
1092749,122,0,2016-01-11 15:00:00,357.3,1,0,83043,7.1,,5.1,,982.3,280.0,3.1,11,1,15
1092812,122,0,2016-01-11 16:00:00,364.1,1,0,83043,6.4,,5.1,,983.1,260.0,4.6,11,1,16
1092875,122,0,2016-01-11 17:00:00,345.3,1,0,83043,6.2,,5.3,,984.1,260.0,5.1,11,1,17
1092938,122,0,2016-01-11 18:00:00,320.7,1,0,83043,5.8,,4.8,,985.0,270.0,3.6,11,1,18
1093001,122,0,2016-01-11 19:00:00,301.9,1,0,83043,6.1,,5.1,,985.9,260.0,5.1,11,1,19
1093064,122,0,2016-01-11 20:00:00,287.7,1,0,83043,5.7,,4.7,,986.7,260.0,4.6,11,1,20
1093127,122,0,2016-01-11 21:00:00,273.0,1,0,83043,4.8,0.0,3.9,,987.5,270.0,3.6,11,1,21
1093190,122,0,2016-01-11 22:00:00,239.4,1,0,83043,4.4,,3.5,,988.5,260.0,5.1,11,1,22
1093253,122,0,2016-01-11 23:00:00,251.9,1,0,83043,4.6,,3.7,,989.5,270.0,4.1,11,1,23
1093316,122,0,2016-01-12 00:00:00,270.6,1,0,83043,3.2,0.0,2.6,,990.4,260.0,4.1,12,1,0
1093379,122,0,2016-01-12 01:00:00,267.5,1,0,83043,4.0,,3.6,,991.4,260.0,4.6,12,1,1
1093442,122,0,2016-01-12 02:00:00,263.6,1,0,83043,4.4,,3.5,,992.3,260.0,6.2,12,1,2
1093505,122,0,2016-01-12 03:00:00,268.4,1,0,83043,4.2,0.0,3.3,,992.9,260.0,5.1,12,1,3
1093568,122,0,2016-01-12 04:00:00,269.4,1,0,83043,4.7,,3.5,,993.3,260.0,7.2,12,1,4
1093631,122,0,2016-01-12 05:00:00,267.7,1,0,83043,5.0,,3.0,,,260.0,6.7,12,1,5
1093694,122,0,2016-01-12 06:00:00,260.7,1,0,83043,5.0,,2.0,,,250.0,6.2,12,1,6
1093757,122,0,2016-01-12 07:00:00,271.5,1,0,83043,4.4,,2.7,,994.9,250.0,6.2,12,1,7
1093820,122,0,2016-01-12 08:00:00,309.6,1,0,83043,4.3,0.0,2.5,,995.2,250.0,7.2,12,1,8
1093883,122,0,2016-01-12 09:00:00,340.3,1,0,83043,4.6,0.0,2.2,,996.1,250.0,6.2,12,1,9
1093946,122,0,2016-01-12 10:00:00,356.8,1,0,83043,5.7,,2.5,,996.5,240.0,6.2,12,1,10
1094009,122,0,2016-01-12 11:00:00,360.9,1,0,83043,6.3,,2.5,,996.9,250.0,8.8,12,1,11
1094072,122,0,2016-01-12 12:00:00,385.1,1,0,83043,6.4,,2.9,,997.2,260.0,7.7,12,1,12
1094135,122,0,2016-01-12 13:00:00,370.1,1,0,83043,6.9,,3.4,,997.2,260.0,7.7,12,1,13
1094198,122,0,2016-01-12 14:00:00,380.0,1,0,83043,7.2,,3.3,,997.6,270.0,8.8,12,1,14
1094261,122,0,2016-01-12 15:00:00,368.2,1,0,83043,6.6,,4.1,,998.6,270.0,6.2,12,1,15
1094324,122,0,2016-01-12 16:00:00,376.4,1,0,83043,5.6,,3.5,,999.5,260.0,6.7,12,1,16
1094387,122,0,2016-01-12 17:00:00,355.2,1,0,83043,5.8,,3.2,,1000.6,270.0,6.7,12,1,17
1094450,122,0,2016-01-12 18:00:00,332.8,1,0,83043,5.8,,3.3,,1001.3,260.0,7.2,12,1,18
1094513,122,0,2016-01-12 19:00:00,314.2,1,0,83043,6.1,,2.8,,1001.9,280.0,8.2,12,1,19
1094576,122,0,2016-01-12 20:00:00,295.7,1,0,83043,6.3,,2.8,,1003.4,290.0,8.8,12,1,20
1094639,122,0,2016-01-12 21:00:00,280.3,1,0,83043,6.0,,2.9,,1004.8,290.0,7.2,12,1,21
1094702,122,0,2016-01-12 22:00:00,274.2,1,0,83043,5.5,,2.7,,1006.8,290.0,6.7,12,1,22
1094765,122,0,2016-01-12 23:00:00,277.1,1,0,83043,5.3,,3.2,,1008.0,290.0,7.2,12,1,23
1094828,122,0,2016-01-13 00:00:00,274.4,1,0,83043,5.0,,3.4,,1009.3,300.0,7.7,13,1,0
1094891,122,0,2016-01-13 01:00:00,278.4,1,0,83043,5.2,,3.4,,1010.3,280.0,5.1,13,1,1
1094954,122,0,2016-01-13 02:00:00,273.2,1,0,83043,5.3,,2.5,,1011.4,280.0,5.1,13,1,2
1095017,122,0,2016-01-13 03:00:00,281.2,1,0,83043,4.9,,1.8,,1012.2,290.0,5.1,13,1,3
1095080,122,0,2016-01-13 04:00:00,276.8,1,0,83043,3.7,,1.0,,1013.0,270.0,4.6,13,1,4
1095143,122,0,2016-01-13 05:00:00,275.0,1,0,83043,2.6,0.0,0.5,,1014.2,260.0,4.6,13,1,5
1095206,122,0,2016-01-13 06:00:00,271.9,1,0,83043,2.4,0.0,0.3,,1014.9,270.0,3.6,13,1,6
1095269,122,0,2016-01-13 07:00:00,289.0,1,0,83043,2.5,,0.7,,1015.3,270.0,5.1,13,1,7
1095332,122,0,2016-01-13 08:00:00,320.4,1,0,83043,2.3,,0.6,,1015.6,260.0,5.7,13,1,8
1095395,122,0,2016-01-13 09:00:00,348.0,1,0,83043,2.8,,0.7,,1016.2,260.0,4.6,13,1,9
1095458,122,0,2016-01-13 10:00:00,363.5,1,0,83043,4.4,,1.4,,1016.4,270.0,5.1,13,1,10
1095521,122,0,2016-01-13 11:00:00,364.3,1,0,83043,4.8,,1.5,,1016.6,270.0,5.1,13,1,11
1095584,122,0,2016-01-13 12:00:00,384.4,1,0,83043,5.4,,1.4,,1016.3,260.0,5.7,13,1,12
1095647,122,0,2016-01-13 13:00:00,376.4,1,0,83043,6.1,,0.2,,1015.8,240.0,5.1,13,1,13
1095710,122,0,2016-01-13 14:00:00,366.6,1,0,83043,6.8,,1.1,,1015.2,220.0,4.6,13,1,14
1095773,122,0,2016-01-13 15:00:00,367.6,1,0,83043,6.4,,0.9,,1014.6,210.0,4.6,13,1,15
1095836,122,0,2016-01-13 16:00:00,363.3,1,0,83043,6.1,,1.0,,1013.8,170.0,3.1,13,1,16
1095899,122,0,2016-01-13 17:00:00,368.8,1,0,83043,6.0,,1.1,,1013.0,170.0,4.1,13,1,17
1095962,122,0,2016-01-13 18:00:00,337.7,1,0,83043,5.4,,1.9,,1012.4,170.0,4.1,13,1,18
1096025,122,0,2016-01-13 19:00:00,313.7,1,0,83043,5.6,,2.8,,1011.4,180.0,4.6,13,1,19
1096088,122,0,2016-01-13 20:00:00,291.8,1,0,83043,5.6,,3.1,,1010.5,190.0,5.1,13,1,20
1096151,122,0,2016-01-13 21:00:00,276.0,1,0,83043,4.9,,3.5,,1010.0,200.0,8.8,13,1,21
1096214,122,0,2016-01-13 22:00:00,271.1,1,0,83043,4.8,,3.7,,1008.7,180.0,5.1,13,1,22
1096277,122,0,2016-01-13 23:00:00,273.7,1,0,83043,5.0,,3.8,,1007.6,180.0,4.6,13,1,23
1096340,122,0,2016-01-14 00:00:00,280.4,1,0,83043,4.9,,4.1,,1006.4,180.0,4.1,14,1,0
1096403,122,0,2016-01-14 01:00:00,273.1,1,0,83043,4.9,,4.4,,1005.5,210.0,5.1,14,1,1
1096466,122,0,2016-01-14 02:00:00,270.3,1,0,83043,4.4,,3.2,,1005.1,260.0,5.1,14,1,2
1096529,122,0,2016-01-14 03:00:00,269.3,1,0,83043,3.6,,2.7,,1004.7,240.0,4.6,14,1,3
1096592,122,0,2016-01-14 04:00:00,257.3,1,0,83043,2.6,,1.8,,1004.5,260.0,5.1,14,1,4
1096655,122,0,2016-01-14 05:00:00,266.6,1,0,83043,2.9,,1.7,,1004.0,250.0,6.7,14,1,5
1096718,122,0,2016-01-14 06:00:00,265.6,1,0,83043,2.3,0.0,1.2,,1004.0,260.0,5.1,14,1,6
1096781,122,0,2016-01-14 07:00:00,278.7,1,0,83043,2.3,0.0,0.7,,1003.8,260.0,4.6,14,1,7
1096844,122,0,2016-01-14 08:00:00,305.4,1,0,83043,2.5,0.0,0.7,,1003.4,240.0,6.2,14,1,8
1096907,122,0,2016-01-14 09:00:00,353.2,1,0,83043,3.2,,1.1,,1003.9,250.0,6.2,14,1,9
1096970,122,0,2016-01-14 10:00:00,349.8,1,0,83043,3.3,,1.4,,1004.2,270.0,5.7,14,1,10
1097033,122,0,2016-01-14 11:00:00,387.3,1,0,83043,4.6,,1.2,,1004.8,280.0,6.7,14,1,11
1097096,122,0,2016-01-14 12:00:00,388.1,1,0,83043,4.6,,1.4,,1005.1,280.0,6.2,14,1,12
1097159,122,0,2016-01-14 13:00:00,399.1,1,0,83043,4.9,,0.9,,1005.7,290.0,7.2,14,1,13
1097222,122,0,2016-01-14 14:00:00,399.7,1,0,83043,5.2,,0.8,,1006.4,300.0,7.2,14,1,14
1097285,122,0,2016-01-14 15:00:00,384.8,1,0,83043,5.0,,-0.2,,1007.4,290.0,7.7,14,1,15
1097348,122,0,2016-01-14 16:00:00,379.3,1,0,83043,4.8,,-2.2,,1008.5,300.0,8.8,14,1,16
1097411,122,0,2016-01-14 17:00:00,364.8,1,0,83043,3.8,0.0,-3.3,,1009.5,300.0,6.7,14,1,17
1097474,122,0,2016-01-14 18:00:00,347.3,1,0,83043,3.6,0.0,-3.4,,1010.4,300.0,7.2,14,1,18
1097537,122,0,2016-01-14 19:00:00,322.4,1,0,83043,3.5,0.0,-3.0,,1011.0,300.0,8.8,14,1,19
1097600,122,0,2016-01-14 20:00:00,302.1,1,0,83043,3.3,0.0,-3.0,,1011.9,300.0,7.2,14,1,20
1097663,122,0,2016-01-14 21:00:00,301.5,1,0,83043,3.1,0.0,-3.0,,1012.5,300.0,6.7,14,1,21
1097726,122,0,2016-01-14 22:00:00,297.5,1,0,83043,3.2,0.0,-3.0,,1013.1,300.0,7.2,14,1,22
1097789,122,0,2016-01-14 23:00:00,294.8,1,0,83043,2.6,0.0,-2.4,,1014.0,290.0,5.1,14,1,23
1097852,122,0,2016-01-15 00:00:00,288.6,1,0,83043,2.1,0.0,-1.6,,1014.5,290.0,5.7,15,1,0
1097915,122,0,2016-01-15 01:00:00,292.4,1,0,83043,2.0,0.0,-1.0,,1014.8,280.0,4.1,15,1,1
1097978,122,0,2016-01-15 02:00:00,290.0,1,0,83043,1.6,0.0,-1.3,,1015.3,280.0,4.1,15,1,2
1098041,122,0,2016-01-15 03:00:00,294.7,1,0,83043,2.1,0.0,-0.8,,1015.5,280.0,5.7,15,1,3
1098104,122,0,2016-01-15 04:00:00,285.0,1,0,83043,1.6,,-0.7,,1016.0,290.0,4.6,15,1,4
1098167,122,0,2016-01-15 05:00:00,284.5,1,0,83043,1.5,,-0.5,,1016.7,280.0,3.6,15,1,5
1098230,122,0,2016-01-15 06:00:00,288.8,1,0,83043,1.1,,-0.6,,1017.2,290.0,2.6,15,1,6
1098293,122,0,2016-01-15 07:00:00,287.9,1,0,83043,1.8,,-0.5,,1017.7,300.0,4.6,15,1,7
1098356,122,0,2016-01-15 08:00:00,325.3,1,0,83043,2.1,,-0.6,,1018.0,280.0,4.6,15,1,8
1098419,122,0,2016-01-15 09:00:00,349.4,1,0,83043,1.8,,-0.7,,1018.7,290.0,3.6,15,1,9
1098482,122,0,2016-01-15 10:00:00,368.4,1,0,83043,2.9,,-0.4,,1019.6,300.0,4.1,15,1,10
1098545,122,0,2016-01-15 11:00:00,393.2,1,0,83043,4.0,0.0,-1.0,,,310.0,5.1,15,1,11
1098608,122,0,2016-01-15 12:00:00,390.4,1,0,83043,4.5,0.0,-1.9,,1020.8,340.0,3.6,15,1,12
1098671,122,0,2016-01-15 13:00:00,389.6,1,0,83043,5.6,0.0,-1.0,,1021.1,310.0,5.1,15,1,13
1098734,122,0,2016-01-15 14:00:00,386.8,1,0,83043,5.4,,-0.6,,1021.6,310.0,5.1,15,1,14
1098797,122,0,2016-01-15 15:00:00,388.6,1,0,83043,5.6,,-0.4,,1022.1,310.0,5.7,15,1,15
1098860,122,0,2016-01-15 16:00:00,369.4,1,0,83043,4.8,,-0.5,,1023.0,300.0,5.1,15,1,16
1098923,122,0,2016-01-15 17:00:00,348.0,1,0,83043,4.0,0.0,-0.1,,1023.3,290.0,5.1,15,1,17
1098986,122,0,2016-01-15 18:00:00,329.2,1,0,83043,3.5,0.0,-0.2,,1023.9,290.0,4.6,15,1,18
1099049,122,0,2016-01-15 19:00:00,314.8,1,0,83043,2.5,0.0,0.0,,1024.2,270.0,3.6,15,1,19
1099112,122,0,2016-01-15 20:00:00,297.2,1,0,83043,2.1,,-0.9,,1024.5,270.0,3.6,15,1,20
1099175,122,0,2016-01-15 21:00:00,293.4,1,0,83043,3.3,,-0.6,,1024.8,280.0,4.1,15,1,21
1099238,122,0,2016-01-15 22:00:00,285.0,1,0,83043,2.8,,-0.7,,1025.1,300.0,3.6,15,1,22
1099301,122,0,2016-01-15 23:00:00,278.9,1,0,83043,2.6,,0.0,,1025.8,290.0,2.6,15,1,23
1099364,122,0,2016-01-16 00:00:00,285.5,1,0,83043,2.4,,0.0,,1026.4,280.0,3.1,16,1,0
1099427,122,0,2016-01-16 01:00:00,275.4,1,0,83043,2.2,,0.3,,1026.8,290.0,3.1,16,1,1
1099490,122,0,2016-01-16 02:00:00,276.0,1,0,83043,2.4,,0.6,,1027.1,290.0,3.6,16,1,2
1099553,122,0,2016-01-16 03:00:00,276.7,1,0,83043,2.0,,0.3,,1027.4,290.0,3.1,16,1,3
1099616,122,0,2016-01-16 04:00:00,290.2,1,0,83043,1.2,,-0.2,,1028.1,290.0,2.1,16,1,4
1099679,122,0,2016-01-16 05:00:00,283.3,1,0,83043,0.7,0.0,-0.7,,1028.3,280.0,2.1,16,1,5
1099742,122,0,2016-01-16 06:00:00,285.4,1,0,83043,0.4,,-1.0,,1028.4,290.0,2.6,16,1,6
1099805,122,0,2016-01-16 07:00:00,289.4,1,0,83043,0.0,,-1.4,,1028.7,290.0,2.6,16,1,7
1099868,122,0,2016-01-16 08:00:00,284.7,1,0,83043,-1.1,0.0,-2.2,,1029.0,270.0,2.1,16,1,8
1099931,122,0,2016-01-16 09:00:00,296.1,1,0,83043,-1.1,0.0,-2.1,,1029.7,270.0,3.1,16,1,9
1099994,122,0,2016-01-16 10:00:00,299.6,1,0,83043,1.3,0.0,-1.4,,1029.7,290.0,2.1,16,1,10
1100057,122,0,2016-01-16 11:00:00,294.7,1,0,83043,3.1,0.0,-0.8,,1030.1,250.0,1.5,16,1,11
1100120,122,0,2016-01-16 12:00:00,296.3,1,0,83043,4.1,,-0.5,,1030.0,280.0,1.5,16,1,12
1100183,122,0,2016-01-16 13:00:00,295.1,1,0,83043,4.3,,-0.6,,1029.8,280.0,2.6,16,1,13
1100246,122,0,2016-01-16 14:00:00,295.3,1,0,83043,4.9,,-0.6,,1029.4,280.0,2.6,16,1,14
1100309,122,0,2016-01-16 15:00:00,292.0,1,0,83043,4.8,,-0.2,,1029.2,270.0,3.1,16,1,15
1100372,122,0,2016-01-16 16:00:00,290.3,1,0,83043,3.9,,-0.4,,1029.3,270.0,3.1,16,1,16
1100435,122,0,2016-01-16 17:00:00,289.6,1,0,83043,3.3,0.0,-0.5,,1029.4,290.0,2.6,16,1,17
1100498,122,0,2016-01-16 18:00:00,289.6,1,0,83043,2.7,,-0.2,,1029.1,280.0,1.5,16,1,18
1100561,122,0,2016-01-16 19:00:00,286.0,1,0,83043,2.8,,0.0,,1029.0,270.0,2.1,16,1,19
1100624,122,0,2016-01-16 20:00:00,279.8,1,0,83043,2.9,,-0.1,,1029.1,270.0,1.5,16,1,20
1100687,122,0,2016-01-16 21:00:00,280.2,1,0,83043,3.1,,-0.4,,1028.7,270.0,2.1,16,1,21
1100750,122,0,2016-01-16 22:00:00,278.3,1,0,83043,2.9,,-0.2,,1028.8,300.0,1.0,16,1,22
1100813,122,0,2016-01-16 23:00:00,280.9,1,0,83043,2.1,,0.5,,1029.0,350.0,1.0,16,1,23
1100876,122,0,2016-01-17 00:00:00,272.7,1,0,83043,2.0,,0.9,,1028.7,60.0,1.5,17,1,0
1100939,122,0,2016-01-17 01:00:00,283.2,1,0,83043,1.6,,1.0,,1028.1,90.0,2.6,17,1,1
1101002,122,0,2016-01-17 02:00:00,271.2,1,0,83043,1.6,,1.3,,1027.9,120.0,3.6,17,1,2
1101065,122,0,2016-01-17 03:00:00,280.0,1,0,83043,0.9,,0.5,,1027.5,110.0,3.1,17,1,3
1101128,122,0,2016-01-17 04:00:00,272.3,1,0,83043,0.4,,0.0,,1027.2,90.0,3.1,17,1,4
1101191,122,0,2016-01-17 05:00:00,282.4,1,0,83043,0.3,,0.0,,1027.2,100.0,2.6,17,1,5
1101254,122,0,2016-01-17 06:00:00,270.6,1,0,83043,0.3,,0.1,,1027.2,90.0,3.1,17,1,6
1101317,122,0,2016-01-17 07:00:00,282.5,1,0,83043,0.4,,0.2,,1027.3,90.0,3.1,17,1,7
1101380,122,0,2016-01-17 08:00:00,277.2,1,0,83043,0.7,,0.5,,1027.1,110.0,3.6,17,1,8
1101443,122,0,2016-01-17 09:00:00,287.4,1,0,83043,0.9,,0.5,,1027.4,120.0,2.1,17,1,9
1101506,122,0,2016-01-17 10:00:00,291.0,1,0,83043,1.6,,0.5,,1027.5,50.0,1.5,17,1,10
1101569,122,0,2016-01-17 11:00:00,286.9,1,0,83043,2.2,,0.7,,1027.4,110.0,2.6,17,1,11
1101632,122,0,2016-01-17 12:00:00,298.5,1,0,83043,3.0,,0.8,,1026.9,130.0,3.1,17,1,12
1101695,122,0,2016-01-17 13:00:00,290.4,1,0,83043,3.4,,1.1,,1026.2,130.0,3.6,17,1,13
1101758,122,0,2016-01-17 14:00:00,286.5,1,0,83043,3.5,,1.8,,1025.5,140.0,2.6,17,1,14
1101821,122,0,2016-01-17 15:00:00,297.8,1,0,83043,3.8,,2.0,,1024.6,110.0,3.6,17,1,15
1101884,122,0,2016-01-17 16:00:00,285.0,1,0,83043,3.7,,1.8,,1024.0,110.0,3.6,17,1,16
1101947,122,0,2016-01-17 17:00:00,287.4,1,0,83043,3.5,,1.8,,1023.5,110.0,3.6,17,1,17
1102010,122,0,2016-01-17 18:00:00,290.1,1,0,83043,3.5,,1.8,,1023.3,110.0,4.1,17,1,18
1102073,122,0,2016-01-17 19:00:00,278.1,1,0,83043,3.6,,1.5,,1022.9,120.0,4.6,17,1,19
1102136,122,0,2016-01-17 20:00:00,285.2,1,0,83043,3.7,,1.3,,1022.1,120.0,5.7,17,1,20
1102199,122,0,2016-01-17 21:00:00,282.9,1,0,83043,3.9,,1.1,,1021.3,130.0,5.7,17,1,21
1102262,122,0,2016-01-17 22:00:00,277.9,1,0,83043,4.2,,1.4,,1020.6,130.0,6.7,17,1,22
1102325,122,0,2016-01-17 23:00:00,282.9,1,0,83043,4.2,,2.1,,1019.9,130.0,5.7,17,1,23
1102388,122,0,2016-01-18 00:00:00,274.0,1,0,83043,4.3,,2.7,,1019.2,130.0,5.1,18,1,0
1102451,122,0,2016-01-18 01:00:00,265.5,1,0,83043,4.4,,3.2,,1018.3,140.0,5.7,18,1,1
1102514,122,0,2016-01-18 02:00:00,265.3,1,0,83043,4.4,,2.8,,1017.3,130.0,5.1,18,1,2
1102577,122,0,2016-01-18 03:00:00,273.2,1,0,83043,4.2,,2.2,,1016.7,130.0,6.2,18,1,3
1102640,122,0,2016-01-18 04:00:00,272.8,1,0,83043,4.0,,2.0,,1015.8,130.0,5.7,18,1,4
1102703,122,0,2016-01-18 05:00:00,278.5,1,0,83043,3.7,,1.7,,1015.2,120.0,5.1,18,1,5
1102766,122,0,2016-01-18 06:00:00,273.4,1,0,83043,3.6,,1.7,,1014.8,120.0,5.7,18,1,6
1102829,122,0,2016-01-18 07:00:00,289.0,1,0,83043,3.7,,1.8,,1014.5,120.0,5.1,18,1,7
1102892,122,0,2016-01-18 08:00:00,306.5,1,0,83043,3.9,,1.9,,1014.3,120.0,5.7,18,1,8
1102955,122,0,2016-01-18 09:00:00,334.7,1,0,83043,4.0,,1.9,,1014.3,120.0,5.7,18,1,9
1103018,122,0,2016-01-18 10:00:00,356.2,1,0,83043,4.2,,1.7,,1014.2,130.0,6.2,18,1,10
1103081,122,0,2016-01-18 11:00:00,359.6,1,0,83043,4.7,,1.8,,1014.2,130.0,5.7,18,1,11
1103144,122,0,2016-01-18 12:00:00,363.6,1,0,83043,4.9,,1.2,,1013.8,140.0,5.7,18,1,12
1103207,122,0,2016-01-18 13:00:00,360.7,1,0,83043,5.0,,1.4,,1013.4,130.0,4.6,18,1,13
1103270,122,0,2016-01-18 14:00:00,367.6,1,0,83043,4.9,,0.3,,1013.1,130.0,4.1,18,1,14
1103333,122,0,2016-01-18 15:00:00,386.2,1,0,83043,4.9,,0.5,,1013.3,130.0,3.6,18,1,15
1103396,122,0,2016-01-18 16:00:00,381.2,1,0,83043,3.5,,-0.4,,1013.4,120.0,4.6,18,1,16
1103459,122,0,2016-01-18 17:00:00,355.3,1,0,83043,2.4,,-0.9,,1013.9,100.0,4.1,18,1,17
1103522,122,0,2016-01-18 18:00:00,335.1,1,0,83043,1.4,,-1.0,,1014.4,90.0,3.6,18,1,18
1103585,122,0,2016-01-18 19:00:00,313.0,1,0,83043,0.6,,-2.5,,1014.8,110.0,2.6,18,1,19
1103648,122,0,2016-01-18 20:00:00,305.7,1,0,83043,-0.4,,-3.2,,1014.9,100.0,3.1,18,1,20
1103711,122,0,2016-01-18 21:00:00,295.7,1,0,83043,0.7,0.0,-3.0,,1015.0,70.0,2.1,18,1,21
1103774,122,0,2016-01-18 22:00:00,284.1,1,0,83043,0.2,0.0,-3.4,,1015.4,70.0,1.0,18,1,22
1103837,122,0,2016-01-18 23:00:00,282.5,1,0,83043,0.0,0.0,-3.6,,1015.5,50.0,1.5,18,1,23
1103900,122,0,2016-01-19 00:00:00,277.2,1,0,83043,-1.1,0.0,-3.2,,1015.5,60.0,1.5,19,1,0
1103963,122,0,2016-01-19 01:00:00,277.4,1,0,83043,-1.2,,-3.1,,1015.6,40.0,1.0,19,1,1
1104026,122,0,2016-01-19 02:00:00,281.8,1,0,83043,-2.1,,-3.4,,1015.6,360.0,1.0,19,1,2
1104089,122,0,2016-01-19 03:00:00,273.0,1,0,83043,-2.0,,-2.9,,1015.8,40.0,1.0,19,1,3
1104152,122,0,2016-01-19 04:00:00,269.1,1,0,83043,-1.4,,-2.6,,1015.7,30.0,0.5,19,1,4
1104215,122,0,2016-01-19 05:00:00,269.4,1,0,83043,-1.3,,-2.8,,1016.1,360.0,1.0,19,1,5
1104278,122,0,2016-01-19 06:00:00,270.6,1,0,83043,-1.1,,-2.7,,1016.2,30.0,0.5,19,1,6
1104341,122,0,2016-01-19 07:00:00,282.9,1,0,83043,-0.9,,-2.7,,1016.4,350.0,0.5,19,1,7
1104404,122,0,2016-01-19 08:00:00,309.3,1,0,83043,-1.1,,-2.8,,1016.6,30.0,1.0,19,1,8
1104467,122,0,2016-01-19 09:00:00,331.4,1,0,83043,-1.0,,-2.4,,1016.9,40.0,0.5,19,1,9
1104530,122,0,2016-01-19 10:00:00,368.0,1,0,83043,-1.0,,-2.8,,1017.2,350.0,1.0,19,1,10
1104593,122,0,2016-01-19 11:00:00,379.1,1,0,83043,3.4,,-0.9,,1017.5,0.0,0.0,19,1,11
1104656,122,0,2016-01-19 12:00:00,400.9,1,0,83043,4.1,,-3.0,,1017.4,140.0,0.5,19,1,12
1104719,122,0,2016-01-19 13:00:00,402.4,1,0,83043,4.6,0.0,-2.6,,1017.2,230.0,1.5,19,1,13
1104782,122,0,2016-01-19 14:00:00,394.7,1,0,83043,4.8,0.0,-3.4,,1017.1,240.0,1.5,19,1,14
1104845,122,0,2016-01-19 15:00:00,395.8,1,0,83043,4.3,0.0,-6.7,,1016.9,320.0,1.5,19,1,15
1104908,122,0,2016-01-19 16:00:00,382.7,1,0,83043,4.2,0.0,-7.4,,1017.1,330.0,0.5,19,1,16
1104971,122,0,2016-01-19 17:00:00,367.6,1,0,83043,2.7,,-8.9,,1017.4,270.0,2.1,19,1,17
1105034,122,0,2016-01-19 18:00:00,351.0,1,0,83043,1.8,0.0,-8.3,,1017.8,320.0,1.5,19,1,18
1105097,122,0,2016-01-19 19:00:00,334.1,1,0,83043,1.2,0.0,-6.3,,1018.0,320.0,1.5,19,1,19
